video_id,publishedAt,channelId,title,description,thumbnails.default.url,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags
cnD1op2Oo3M,2019-02-21T00:00:00Z,UCfJyQ3P2k_SuqfxVdqIEQNw,How to import data from excel into R studio. R programming for beginners,Importing data from excel into R is easy. Learn how to import data from excel by using both R code and by using the tools within R studio. This video is part of the ...,https://i.ytimg.com/vi/cnD1op2Oo3M/default.jpg,R Programming 101,NA,NA,NA,NA,NA,NA
6iUg61gD83I,2021-06-02T00:00:00Z,UC9B0bje_dGHQ9-lVxb-8PBQ,Introduction to R Programming 2| R Software | Control Structures| if-else | for and while loops sum,Introduction to R Programming Software for Beginners 2| R Software | Control Structures| if-else statements in R | for and while loops Learn the basics of the R ...,https://i.ytimg.com/vi/6iUg61gD83I/default.jpg,Dr. VK Sharma,NA,NA,NA,NA,NA,NA
2fcgmehZWFE,2021-04-06T00:00:00Z,UCWApflfx7nUcvvYMZ2SAbCQ,R Programming Review (Module #4),"In this module, we review foundational R programming concepts. The accompanying materials are found here: https://www.bigbioinformatics.org/r-for-biologists ...",https://i.ytimg.com/vi/2fcgmehZWFE/default.jpg,BIG Bioinformatics,NA,NA,NA,NA,NA,NA
9E4RlbW8vxU,2020-08-20T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapters 3: Vectors (2020-08-18) (advr03),"Orry Messer presenting Chapter 3 (Vectors) of Hadley Wickham's ""Advanced R"" (2nd Edition) to the R4DS Book Club on August 18, 2020. Join the conversation ...",https://i.ytimg.com/vi/9E4RlbW8vxU/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
Xm3q5Dsbh4s,2020-11-24T00:00:00Z,UCRhUp6SYaJ7zme4Bjwt28DQ,R Programming Made Easy - Excel and R,"This video is a preview from my online course, ""R Programming Made Easy"". R Programming Made Easy is designed for ANY professional to learn R - even ...",https://i.ytimg.com/vi/Xm3q5Dsbh4s/default.jpg,David Langer,NA,NA,NA,NA,NA,NA
ofF6pnco4Rs,2017-02-14T00:00:00Z,UC6fiFY3hkDaSuC7VtMsmbhg,Using auto.arima from the forecast package in R,"Check our 50% discount coupon on Udemy for ""Advanced R"" (5h course on Advanced R techniques) https://www.udemy.com/advanced-r/?",https://i.ytimg.com/vi/ofF6pnco4Rs/default.jpg,Amazing data science projects,NA,NA,NA,NA,NA,NA
fu6Bx4eBkp0,2015-12-11T00:00:00Z,UCCUr096WDp86n62CXBeHlQw,Functional Programming In R,Subject: stastics Paper: Advanced R.,https://i.ytimg.com/vi/fu6Bx4eBkp0/default.jpg,Vidya-mitra,NA,NA,NA,NA,NA,NA
zcU6n3IZmCY,2015-10-19T00:00:00Z,UCneEbSbNFJuqHRQDMsHSl6Q,Mata mata advanced r,Matheus gamer exetreme.,https://i.ytimg.com/vi/zcU6n3IZmCY/default.jpg,Gabriel Schneider,NA,NA,NA,NA,NA,NA
IXE21pR8EJ0,2020-12-22T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 19: Quasiquotation (2020-12-10) (advr02),"Chris Yarrison presenting Chapter 19 (""Quasiquotation"") from Advanced R by Hadley Wickham on December 10, 2020, to the R4DS Book Club (cohort 2).",https://i.ytimg.com/vi/IXE21pR8EJ0/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
ROMefwMuqXU,2020-08-25T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 22: Debugging (2020-08-18) (advr01),"Tan Ho presenting Chapter 22 (Debugging) from Advanced R by Hadley Wickham on August 18, 2020, to the R4DS Book Club. Join the conversation at ...",https://i.ytimg.com/vi/ROMefwMuqXU/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
X5bkF7DlD14,2018-01-03T00:00:00Z,UCwAaWqnH2MqikDMpb1jBspw,Creating Variables in R | Variables in R Programming | R Programming Tutorial | Prwatech,From this Variables in R Programming video you will learn about creating variables in #Rprogramming to store data values with example code.This video is free ...,https://i.ytimg.com/vi/X5bkF7DlD14/default.jpg,Prwatech,NA,NA,NA,NA,NA,NA
v_dkrIEdmKE,2021-08-04T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 21 (Translating R code) (2021-08-03) (advr05),"Layla Bouzoubaa presents Chapter 21 (""Translating R code"") from Advanced R by Hadley Wickham on 2021-08-03, to the R4DS Book Club (cohort 5). Join the ...",https://i.ytimg.com/vi/v_dkrIEdmKE/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
dUTVuGZY-aU,2021-10-13T00:00:00Z,UCiqwtw7ZQ-OaCd4JbskJp0A,Advanced Statistics Using R  L1  Basic Statistics Using R,NA,https://i.ytimg.com/vi/dUTVuGZY-aU/default.jpg,RIMRD SEO,NA,NA,NA,NA,NA,NA
sPnZ5Ov34z8,2020-09-17T00:00:00Z,UC2rRvWHURzOwDJ5hhVL4oLA,R Advanced Workshop @ Vancouver Datajam 2020,"Advanced R workshop for the Vancouver DataJam 2020, facilitated by Zaid Haddad.",https://i.ytimg.com/vi/sPnZ5Ov34z8/default.jpg,Vancouver Datajam,NA,NA,NA,NA,NA,NA
3rVOSw-wrb4,2019-09-06T00:00:00Z,UCs6nmQViDpUw0nuIx9c_WvA,R Programming Tutorial | Data Analysis with R | R Tutorial For Beginners | Data Science with R,Welcome to this course on R Programming Tutorial For Beginners. Video created by Dr Alex Tantos Subscribe to Dr Alex Tantos channel ...,https://i.ytimg.com/vi/3rVOSw-wrb4/default.jpg,ProgrammingKnowledge,NA,NA,NA,NA,NA,NA
FmpFOd9D2F8,2016-10-05T00:00:00Z,UCdA6SgJTAEpDeyX2MDciiFw,R Programming Tutorial for Beginners - Part 1,R Programming Tutorial for Beginners provided by great online training. This R programming tutorial includes Online Classes and project. R Programming ...,https://i.ytimg.com/vi/FmpFOd9D2F8/default.jpg,Great Online Training,NA,NA,NA,NA,NA,NA
CHbJdRV59bo,2020-04-04T00:00:00Z,UCT51y3HwNgSWZJ_D4di-ULg,Learn how to use the R programming language for data science and machine Udemy Course,Udemy Discount Course Here : https://fas.st/XMWmgJ Data Science and Machine Learning Bootcamp with R Learn how to use the R programming language for ...,https://i.ytimg.com/vi/CHbJdRV59bo/default.jpg,a learner,NA,NA,NA,NA,NA,NA
Of1w5G8AxAk,2020-04-19T00:00:00Z,UCwgcmcn_iifLGs_38JIF6kw,R Programming - Creating and  Enhancing Line Charts with GGPLOT,In this r programming tutorial video we will cover creating line graphs and go from beginner to advanced multi line graphs. In the end we will end up with a line ...,https://i.ytimg.com/vi/Of1w5G8AxAk/default.jpg,Tech Know How,NA,NA,NA,NA,NA,NA
fixyitpXrwY,2020-08-14T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 21: Translating R Code (2020-08-11) (advr01),"Pavitra Chakravarty presenting Chapter 21 (Translating R Code) from Advanced R by Hadley Wickham on August 11, 2020, to the R4DS Book Club. Jake Riley ...",https://i.ytimg.com/vi/fixyitpXrwY/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
DrVY6DE9ymY,2021-04-01T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Ch 3: Vectors (2021-03-30) (advr05),"Layla Bouzoubaa presents Chapter 3 (""Vectors "") from Advanced R by Hadley Wickham on 2021-03-30, to the R4DS Book Club (cohort 5). Join the conversation ...",https://i.ytimg.com/vi/DrVY6DE9ymY/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
cdSKN3LozbM,2021-01-04T00:00:00Z,UCTiWgVtEGSY4cuduJbMPblA,Plotly for R 4.0 || Complete Plotly Course for Covid-19 Data Analysis,Watch till last for a detailed description You will learn complete plotly analysis with the Covid-19 dataset. Plotly for R. Full Course Link: http://bit.ly/r4-ml ...,https://i.ytimg.com/vi/cdSKN3LozbM/default.jpg,KGP Talkie,NA,NA,NA,NA,NA,NA
R_h77Bum_CE,2019-04-05T00:00:00Z,UCGlUPA9kZBU0fEAJbbXwT1Q,What Is Color Palette With Ggplot Theme In R? | LearnVern,Watch this video to get a glimplse of how we teach advanced R programming concepts such as what is color palette with Ggplot theme! LearnVern's free R ...,https://i.ytimg.com/vi/R_h77Bum_CE/default.jpg,LearnVern,NA,NA,NA,NA,NA,NA
jF71LzipydA,2010-10-31T00:00:00Z,UCGNPKRpfVnngmcsC3a3brrg,R Tutorial #7 - Solving systems of linear equations - Statistical Programming Language R,R Tutorial 7 - Solving systems of linear equations. R is a programming language and software environment for statistical computing and graphics. The R ...,https://i.ytimg.com/vi/jF71LzipydA/default.jpg,Tutorlol,NA,NA,NA,NA,NA,NA
6vGdk8A0M8k,2021-06-21T00:00:00Z,UC1yTuMswcmZD5zIymQd77vA,R Programming:For Data Science With Real Exercises - learn Data Science,link to this course ...,https://i.ytimg.com/vi/6vGdk8A0M8k/default.jpg,s jh,NA,NA,NA,NA,NA,NA
jb1PLyWMNaM,2021-09-06T00:00:00Z,UC0WU6laUyuoaaNjzcVwBpPw,What the Heck is R? - An Introduction to R Programming with Victor Feagins,This is a recording of the Stats Club's second general meeting where Victor Feagins introduces a group of students to programming in R.,https://i.ytimg.com/vi/jb1PLyWMNaM/default.jpg,ASA Student Chapter UTSA,NA,NA,NA,NA,NA,NA
5RLCRFli6QI,2021-01-27T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 18: Expressions (2021-01-25) (advr03),"Megan Stodel presents Chapter 18 (""Expressions "") from Advanced R by Hadley Wickham on 2021-01-25, to the R4DS Book Club, cohort 3. Join the ...",https://i.ytimg.com/vi/5RLCRFli6QI/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
Qlz1vQXCd9Y,2014-12-16T00:00:00Z,UCHt5Fz7cYrQIIw4EyXkkqPQ,4. (Advanced Programming In Access 2013) Migrating Access Data To SQL Server,"Migrating Access Data To SQL Server video in the ""Advanced Programming in Microsoft Access 2013"" series hosted by Steve Bishop. In this free advanced ...",https://i.ytimg.com/vi/Qlz1vQXCd9Y/default.jpg,Programming Made EZ,NA,NA,NA,NA,NA,NA
0RODt_GbbSU,2020-05-02T00:00:00Z,UC23CGX89nXMv-XXLXfwmhWQ,R BOOTCAMP: INTRO to R programming for Advanced Statistics and Data Analysis What to expect,R BOOTCAMP: INTRO to R programming for Advanced Statistics and Data Analysis and what to expect from the course. This is a complete course on basic ...,https://i.ytimg.com/vi/0RODt_GbbSU/default.jpg,Lavinia Bleoca,NA,NA,NA,NA,NA,NA
PB16aC9joIA,2020-06-27T00:00:00Z,UCdA6SgJTAEpDeyX2MDciiFw,Advanced SAS Programming Tutorial | SAS Macros | SAS SQL | SAS Figures | Full course,"Advanced SAS Programming Tutorial for Beginners. This video will give full details on SAS Macro's , SAS SQL & SAS Figures. For more details ...",https://i.ytimg.com/vi/PB16aC9joIA/default.jpg,Great Online Training,NA,NA,NA,NA,NA,NA
aqcvKox9V0Q,2021-04-01T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Ch 2: Names and values (2021-03-23) (advr05),"Hoda Mazaheri presents Chapter 2 (""Names and values"") from Advanced R by Hadley Wickham on 2021-03-23, to the R4DS Book Club (cohort 5). Join the ...",https://i.ytimg.com/vi/aqcvKox9V0Q/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
7UjA_5gNvdw,2021-03-20T00:00:00Z,UCDvDHr5CYKBrbwaqRs04LPw,Cédric Scherer—Outlier 2021—ggplot wizardy: my favorite tricks and secrets for beautiful plots in R,"ggplot wizardy: my favorite tricks and secrets for beautiful plots in R In this talk, I present my favorite tips and tricks with regard to the ggplot2 package, a library ...",https://i.ytimg.com/vi/7UjA_5gNvdw/default.jpg,Data Visualization Society,NA,NA,NA,NA,NA,NA
TIWtkqmUwnM,2021-10-25T00:00:00Z,UCyic3FSxNy6HMETW9sj4shg,Advanced Tools and Techniques Beyond Base R - learn Programming Languages,link to this course ...,https://i.ytimg.com/vi/TIWtkqmUwnM/default.jpg,ZAXO ZAXO,NA,NA,NA,NA,NA,NA
fDRa82lxzaU,2017-05-18T00:00:00Z,UCkw4JCwteGrDHIsyIIKo4tQ,R Programming For Beginners | R Language Tutorial | R Tutorial For Beginners | Edureka,R Training : https://www.edureka.co/data-analytics-with-r-certification-training ) This Edureka R Programming Tutorial For Beginners (R Tutorial Blog: ...,https://i.ytimg.com/vi/fDRa82lxzaU/default.jpg,edureka!,NA,NA,NA,NA,NA,NA
Mhq-TX4eA64,2020-09-24T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 4: Subsetting (2020-08-20) (advr02),"Mike Jeziorski presenting Chapter 4: ""Subsetting"" from Advanced R by Hadley Wickham on August 20, 2020, to the R4DS Book Club (cohort 2). Join the ...",https://i.ytimg.com/vi/Mhq-TX4eA64/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
vfqvzgkYYF0,2019-01-21T00:00:00Z,UCZ9qFEC82qM6Pk-54Q4TVWA,Write BETTER Code! 7 Tips to Improve Your Programming Skills,I've compiled seven programming tips for anyone who is new to coding that will help make your code more readable and easier to work with. These tips are ...,https://i.ytimg.com/vi/vfqvzgkYYF0/default.jpg,Andy Sterkowitz,NA,NA,NA,NA,NA,NA
pEpULBFazoU,2015-03-13T00:00:00Z,UCGxEunCWRMK9z3NRBdC_pyg,R Basics Intro - R Programming Course Introduction by R-Tutorials.com,R-Tutorials offers a variety of R courses ranging from beginner to advanced levels. Full courses are hosted on Udemy. Find the links to our webpage ...,https://i.ytimg.com/vi/pEpULBFazoU/default.jpg,R Tutorials,NA,NA,NA,NA,NA,NA
PDAGJd4GFDs,2017-07-26T00:00:00Z,UCJKXKRPmTbDT7P5m8MKXmPg,Business Intelligence: Using R Dataframes in Power BI Desktop Reports,View this demo to see how to create your own R Script in Power BI. Want to see more tech tutorials? Subscribe to the Learning Tree Tech Tips and Tricks ...,https://i.ytimg.com/vi/PDAGJd4GFDs/default.jpg,Learning Tree International - Herndon Education and AnyWare Center,NA,NA,NA,NA,NA,NA
LqXp0-fSRM4,2014-12-17T00:00:00Z,UCHt5Fz7cYrQIIw4EyXkkqPQ,7. (Advanced Programming In Access 2013) Linking Tables From An ODBC Connection To Access,"Linking Tables From An ODBC Connection To Access video in the ""Advanced Programming in Microsoft Access 2013"" series hosted by Steve Bishop. In this free ...",https://i.ytimg.com/vi/LqXp0-fSRM4/default.jpg,Programming Made EZ,NA,NA,NA,NA,NA,NA
uKLvqohfp6I,2021-03-31T00:00:00Z,UCSj1Igu3ejxqcQISNEmx8VQ,"ForwardRef Function in Angular (Advanced, 2021)",New to Angular? This is a great entry point to start: http://bit.ly/angular-for-beginners --------------- Hi! I'm quite sure you're aware of forwardRef function in Angular.,https://i.ytimg.com/vi/uKLvqohfp6I/default.jpg,Decoded Frontend,NA,NA,NA,NA,NA,NA
STNuVX0Nvtc,2019-12-16T00:00:00Z,UCxNzLV0gP8nuOZcSfyc0hsg,Learn Advance Tableau For Data Science with R Programming Algorithms  | R programming in Tableau,"In this tableau advance tutorial for data science you will learn about Trend Forecasting, Advanced Charts & R Integration.",https://i.ytimg.com/vi/STNuVX0Nvtc/default.jpg,Abhishek Agarrwal,NA,NA,NA,NA,NA,NA
9wSd52wUF2A,2020-04-22T00:00:00Z,UCqerpRYFOsDQYUKIObRLZyA,Lab: Advanced RMarkdown,NA,https://i.ytimg.com/vi/9wSd52wUF2A/default.jpg,Frank Edwards,NA,NA,NA,NA,NA,NA
4jAZ50IK9vM,2021-01-04T00:00:00Z,UCvlQA0zE42j5TvdwxC_W10Q,R Metaprogramming with Tidy Evaluation &amp; rlang Part 1 - Introduction (EN),In this 1. part of the tutorial you will get an introduction into metaprogramming or non-standard evaluation in R. You will learn it based on the tidy eval(uation) ...,https://i.ytimg.com/vi/4jAZ50IK9vM/default.jpg,Jurijs_DM_SC,NA,NA,NA,NA,NA,NA
-jnDDQanALo,2020-09-11T00:00:00Z,UCIJ7QPejAmnQZJT33Qxg2JA,R for Novices,"This three-hour workshop will introduce the R language and RStudio environment for data analysis, and how to use R on our clusters. Recorded March 18 ...",https://i.ytimg.com/vi/-jnDDQanALo/default.jpg,YCRC,NA,NA,NA,NA,NA,NA
tbByqsRRvdE,2020-07-30T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 19: Quasiquotation (2020-07-28) (advr01),"Jon Harmon presenting Chapter 19 (Quasiquotation) from Hadley Wickham's book, ""Advanced R (2nd Edition)"" on July 28, 2020, to the R4DS Book Club.",https://i.ytimg.com/vi/tbByqsRRvdE/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
Bsv_07Q-D70,2021-03-26T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Python Programming Full Course (Basics + Advanced) | Python Full Course | Learn Python | Simplilearn,This Python programming full course video will cover all the basics to advanced concepts of Python programming. This Python Full Course is filled with real-life ...,https://i.ytimg.com/vi/Bsv_07Q-D70/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
aniKrZrr4aU,2021-03-07T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 19: Quasiquotation (2021-02-22) (advr04),"Stephen Holsenbeck presents Chapter 19 (""Quasiquotation"") from Advanced R by Hadley Wickham on 2021-02-22, to the R4DSCommunity Book Club (cohort ...",https://i.ytimg.com/vi/aniKrZrr4aU/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
OOWAk2aLEfk,2021-02-09T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Data Analytics In Excel Full Course | Data Analytics Course For Beginners | Simplilearn,Free Data Analytics Course: ...,https://i.ytimg.com/vi/OOWAk2aLEfk/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
ok6KsQaHps4,2019-02-12T00:00:00Z,UCZcZQAT66nH_m9z8R8aeXPg,"Fibonacci term functional, function operator R ESS org-babel example",I read advanced R http://adv-r.had.co.nz/ but the author neglects Emacs Speaks Statistics .. So here I did a little functional programming with org-babel literate ...,https://i.ytimg.com/vi/ok6KsQaHps4/default.jpg,Jake Waas,NA,NA,NA,NA,NA,NA
TZ_eCL9YO3c,2017-09-05T00:00:00Z,UC3VydBGBl132baPCLeDspMQ,Advanced Machine Learning with R : Neural Networks Basics | packtpub.com,"This playlist/video has been uploaded for Marketing purposes and contains only selective videos. For the entire video course and code, visit ...",https://i.ytimg.com/vi/TZ_eCL9YO3c/default.jpg,Packt Video,NA,NA,NA,NA,NA,NA
YS4e4q9oBaU,2019-06-21T00:00:00Z,UC8butISFwT-Wl7EV0hUK0BQ,Learn Go Programming - Golang Tutorial for Beginners,Learn the Go programming language (Golang) in this step-by-step tutorial course for beginners. Go is an open source programming language designed at ...,https://i.ytimg.com/vi/YS4e4q9oBaU/default.jpg,freeCodeCamp.org,NA,NA,NA,NA,NA,NA
PuLw0-z-sLE,2021-06-25T00:00:00Z,UC-3e3hAUhDV2lwcoQGD2grg,Basic Math in R Programming and RStudio - R Programming Tutorial,"Learn how to perform basic math in R Programming and assign variables in the RStudio console. We walk you through creating a new project and R script, ...",https://i.ytimg.com/vi/PuLw0-z-sLE/default.jpg,Simon Sez IT,NA,NA,NA,NA,NA,NA
EolZo42gwME,2020-08-27T00:00:00Z,UCdKLQfNpPpgtsL-C9eEahBA,SWIRL Lesson:  R Programming E Module 1 Submission,NA,https://i.ytimg.com/vi/EolZo42gwME/default.jpg,Steve L,NA,NA,NA,NA,NA,NA
uCHkoMf_xAM,2020-08-05T00:00:00Z,UCKwktLYYilL6nEnksseojRA,Stock Analysis Tutorial - Advanced Beginner R programming - Getting Stock Price Data (Part 2),"This is a beginner data science tutorial where we will build an interactive stock analysis dashboard using RStudio, the R programming language, and the 'Shiny' ...",https://i.ytimg.com/vi/uCHkoMf_xAM/default.jpg,Matt C137,NA,NA,NA,NA,NA,NA
IyUo03b0um4,2020-04-22T00:00:00Z,UC0hcmrQxzXcZfeaBX3B99vA,Mastering Software Development in R Specialization Training (John&#39;s Hopkins University),"Colleagues, this Specialization is designed to serve both data analysts, who may want to gain more familiarity with hands-on, fundamental software skills for ...",https://i.ytimg.com/vi/IyUo03b0um4/default.jpg,Online Learning Central,NA,NA,NA,NA,NA,NA
1srFmjt1Ib0,2021-09-06T00:00:00Z,UCrIsEy0a57Fz3MdEOvhWbkw,Full Lua Programming Crash Course - Beginner to Advanced,"This is a Lua Crash Course, filmed in hopes to teach you how to code in Lua. We cover all topics, beginner to advanced. Some of the topics you might find most ...",https://i.ytimg.com/vi/1srFmjt1Ib0/default.jpg,Steve's teacher,NA,NA,NA,NA,NA,NA
5hfaiSA9qb8,2017-04-26T00:00:00Z,UCGByJSZBR_kcr4Qid4_iB3Q,Certification in R Curriculum Overview,"The program offers the comprehensive hands-on understanding of R, the market leader in business analytics. The curriculum is divided into two modules, Basic ...",https://i.ytimg.com/vi/5hfaiSA9qb8/default.jpg,Imarticus Learning,NA,NA,NA,NA,NA,NA
r8fn_-5APoY,2014-06-06T00:00:00Z,UCq2MmZQ8-kqEVAnmL2GSMsQ,Advanced Maple Programming Techniques,"For more information, visit us at: http://www.maplesoft.com/products/Maple/?ref=youtube Learn from the experts in this session on advanced Maple programming ...",https://i.ytimg.com/vi/r8fn_-5APoY/default.jpg,Maplesoft,NA,NA,NA,NA,NA,NA
A-fIv6j1PUM,2017-09-14T00:00:00Z,UCC12M-Yh9M5Hm6e1PAHt6zQ,Advanced R Solutions - A Bookdown Project (Lightning talk useR!2017),Working through Advanced R and writing a book at the same time. Lightning talk by Malte Grosser at the useR!2017 conference. Slides: ...,https://i.ytimg.com/vi/A-fIv6j1PUM/default.jpg,rusershamburg,NA,NA,NA,NA,NA,NA
OK_JCtrrv-c,2018-06-21T00:00:00Z,UC8butISFwT-Wl7EV0hUK0BQ,PHP Programming Language Tutorial - Full Course,"Learn the PHP programming language in this full course / tutorial. The course is designed for new programmers, and will introduce common programming topics ...",https://i.ytimg.com/vi/OK_JCtrrv-c/default.jpg,freeCodeCamp.org,NA,NA,NA,NA,NA,NA
VSjU_4XoMAM,2019-02-15T00:00:00Z,UCqQ_cxcNu1ekqHXDc-MbU_w,Excel to R - Marketing Analytics Case Study in R | Learning Lab,"Learn how to apply R to a marketing analytics case study. We cover Excel to R process conversion with #dplyr, Correlation Analysis with #ggplot2 and #recipes, ...",https://i.ytimg.com/vi/VSjU_4XoMAM/default.jpg,Business Science,NA,NA,NA,NA,NA,NA
dwF9Hvi812k,2020-04-04T00:00:00Z,UCT51y3HwNgSWZJ_D4di-ULg,"how to program with R, how to create amazing data visualizations Udemy Course",Udemy Discount Course Here : https://fas.st/XMWmgJ Data Science and Machine Learning Bootcamp with R Learn how to use the R programming language for ...,https://i.ytimg.com/vi/dwF9Hvi812k/default.jpg,a learner,NA,NA,NA,NA,NA,NA
